accountsreceivableall,accountsreceivablecollections,accountsreceivableguest,accountsreceivableinsurance,accountsreceivablepatient,arcaptureratebybilling,arcaptureratebybillingdenominator,arcaptureratebybillingnumerator,arcaptureratebyorder,arcaptureratebyorderdenominator,arcaptureratebyordernumerator,contactlenscapturerate,contactlenscaptureratedenominator,contactlenscaptureratenumerator,contactlenssales,eyeglasscaptureratebybilling,eyeglasscaptureratebybillingdenominator,eyeglasscaptureratebybillingnumerator,eyeglasscaptureratebyorder,eyeglasscaptureratebyorderdenominator,eyeglasscaptureratebyordernumerator,medicalmanagementratio,medicalmanagementratiodenominator,medicalmanagementrationumerator,newpatientpercentage,newpatientpercentagedenominator,newpatientpercentagenumerator,patientage0to9,patientage100to109,patientage10to19,patientage110to119,patientage20to29,patientage30to39,patientage40to49,patientage50to59,patientage60to69,patientage70to79,patientage80to89,patientage90to99,patientgenderfemale,patientgendermale,patientgenderunknown,productionbooked,productionbookeddenominator,productionbookednumerator,productioncompleted,productioncompleteddenominator,productioncompletednumerator,ratio9921x,ratio9921xdenominator,ratio9921xnumerator,receiptsbyproviderall,receiptsbyprovidercollections,receiptsbyproviderguest,receiptsbyproviderinsurance,receiptsbyproviderpatient,salesbyproviderall,salesbyproviderguest,salesbyproviderinsurance,salesbyproviderpatient
114714.62,1834.42,2.5,90344.11,22533.59,0.486780715,643,313,0.495289367,743,368,0.851540616,357,304,49008,0.378378378,1073,406,0.38583411,1073,414,0.280925778,1253,352,0.116504854,1339,156,50,0,177,0,196,193,229,395,371,183,81,14,1102,787,0,0.509615385,3120,1590,0.497435897,3120,1552,0,154,0,383112.09,0,5,143248.19,239858.9,373155.25,5,210441.62,162329.63
107561.33,0,0,90333.74,17227.59,0.238900634,473,113,0.225048924,511,115,0.630136986,73,46,11382.98,0.496194825,657,326,0.505327245,657,332,0.670345843,1359,911,0.157119476,1222,192,85,1,165,0,99,69,133,208,301,314,113,10,907,591,0,0.794839522,1589,1263,0.657016992,1589,1044,1.221014493,276,337,270019.83,0,0,161263.41,108756.42,274162.79,0,201411.33,72751.46
151538.74,0,50,90310.8,61177.94,0.827004219,237,196,0.822134387,253,208,0.362139918,486,176,103567.4,0.152136752,585,89,0.152136752,585,89,0.685858586,990,679,0.118324607,955,113,9,1,51,2,167,177,184,253,457,332,77,7,1100,613,6,0.788298691,1299,1024,0.749807544,1299,974,1.530487805,164,251,528604.83,0,172,208427.18,320005.65,306352.61,222,76375.59,229755.02
116017.17,3042.66,0,90290.63,22683.88,0.349919743,623,218,0.350387597,645,226,0.623430962,239,149,31711.9,0.615068493,730,449,0.615068493,730,449,0.358606557,976,350,0.115853659,984,114,54,0,175,1,119,145,124,213,256,140,65,10,710,592,0,0.82807309,1204,997,0.769933555,1204,927,1.123287671,73,82,312623.72,0,0,124627.83,187995.89,305922.17,0,202197.57,103789.1
99931.86,0,0,90277.95,9653.91,0.547911548,407,223,0.570155902,449,256,0.718978102,274,197,51587,0.255813953,946,242,0.258985201,946,245,0.301204819,747,225,0.108974359,780,85,25,0,89,0,121,107,146,226,223,85,25,1,629,419,5,0.765201123,1069,818,0.700654818,1069,749,0.050847458,59,3,188367.21,0,0,52105.59,136261.62,285037.07,0,217941.3,67095.77
107165.32,0,0,90266.93,16898.39,0.739385066,683,505,0.747978437,742,555,0.791891892,370,293,82964,0.337851929,959,324,0.343065693,959,329,0.309787234,1175,364,0.208367514,1219,254,53,0,134,0,203,219,195,252,309,178,49,19,1008,603,0,0.739858339,1553,1149,0.722472634,1553,1122,0,177,0,457215.5,0,0,74701.92,382513.58,464107.91,0,214180.86,249927.05
102965.45,1850.32,9,90184.81,10921.32,0.610909091,275,168,0.603658537,328,198,0.652173913,46,30,8962.41,0.549618321,262,144,0.557251908,262,146,0.607940447,403,245,0.253846154,390,99,14,0,48,0,30,25,40,88,173,108,38,10,322,253,0,0.649655172,725,471,0.622068966,725,451,0,40,0,140169.89,0,306.43,34148.56,105714.9,173549.04,306.43,113049.11,60193.5
102295.85,1102.08,0,90160.2,11033.57,0.268817204,837,225,0.278911565,882,246,0.784313725,153,120,19471,0.482328482,962,464,0.483367983,962,465,0.387700535,1122,435,0.248709122,1162,289,46,0,193,1,175,145,167,255,310,231,80,11,947,667,0,0.877580071,1405,1233,0.777935943,1405,1093,1.779220779,77,137,289865.6,202.42,0,131854.58,157808.6,280811.31,0,173618.65,106835.13
115043.42,8133.32,0,90121.3,16788.8,0.717041801,311,223,0.720125786,318,229,0.563876652,227,128,28993.75,0.32160804,597,192,0.323283082,597,193,0.27123696,671,182,0.46685879,694,324,96,0,184,0,204,146,132,110,96,42,11,1,677,346,0,0.853303471,893,762,0.739081747,893,660,2.051282051,39,80,160940.7,30,0,67317.48,93593.22,163865.98,0,103806.46,51896.2
106771.4,0,0,90116.84,16654.56,0.2592,625,162,0.260542169,664,173,0.714285714,301,215,35346.47,0.409424084,955,391,0.412565445,955,394,0.340549542,1201,409,0.28248114,1193,337,51,0,215,0,170,163,181,207,231,137,68,14,886,552,0,0.653005464,2196,1434,0.583333333,2196,1281,0,55,0,170331.8,0,0,47599.13,122732.67,276932.31,0,184613.66,92318.65
108504.66,1322,0,90113.02,17069.64,0.191489362,423,81,0.202614379,459,93,0.716814159,113,81,20125,0.429012346,648,278,0.429012346,648,278,0.458064516,775,355,0.137075718,766,105,35,1,185,0,118,89,109,204,169,83,35,11,620,419,0,0.060541689,1883,114,0.047265003,1883,89,1.763636364,55,97,190290.72,0,0,103249.32,87041.4,193438.14,0,144692.74,48745.4
131470.13,14321.21,3.29,90097.92,27047.71,0.722826087,552,399,0.723214286,560,405,0.333333333,159,53,25731,0.562032885,669,376,0.562032885,669,376,0.477582846,1026,490,0.183333333,1020,187,121,0,192,1,118,127,130,173,197,183,128,29,801,598,0,0.75,360,270,0.727777778,360,262,0.133333333,165,22,299148.18,0,0,81470.47,217677.71,316705.77,0,182739.55,132284.42
104512.54,0,0,90089.31,14423.23,0.569767442,172,98,0.494505495,273,135,0.621468927,177,110,28731,0.259405941,505,131,0.324752475,505,164,0.561200924,866,486,0.161842105,760,123,35,1,110,0,82,84,101,170,165,157,80,11,591,405,0,0.510662177,1782,910,0.469135802,1782,836,1.474137931,116,171,234398.05,0,0,117466.21,116931.84,146370.51,0,85784.85,60585.66
135492.99,200,0,90076.77,45216.22,0.911504425,339,309,0.88559322,472,418,0.446808511,141,63,65843.21,0.294205052,673,198,0.349182764,673,235,0.387802071,869,337,0.239733629,901,216,93,0,190,0,117,138,198,203,126,71,23,6,679,486,0,0.87627551,784,687,0.829081633,784,650,0.228571429,35,8,324084.5,0,0,112177.31,211907.19,308312.36,0,177280.83,131031.53
97980.06,0,0,90016.05,7964.01,0.350769231,325,114,0.359331476,359,129,0.728813559,118,86,24405.54,0.48115942,345,166,0.48115942,345,166,0.407103825,366,149,0.650793651,378,246,29,0,79,1,88,90,86,108,98,49,21,4,390,263,0,0.875609756,410,359,0.831707317,410,341,0.3125,16,5,139282,0,0,56611.18,82670.82,133207.73,0,53529.08,79678.65
132136.5,8581.28,0,89950.52,33604.7,0.218289086,678,148,0.207723036,751,156,0.387755102,294,114,45737.1,0.288179465,1159,334,0.292493529,1159,339,0.586026201,1145,671,0.112185687,517,58,72,0,224,0,153,170,161,258,291,234,112,27,1001,701,0,0.781319911,1788,1397,0.293624161,1788,525,0.314285714,140,44,285946.95,0,0,110009.13,175937.82,290809.91,0,135011.65,147647.98
119698.68,2840.47,0,89926.19,26932.02,0.134165367,641,86,0.137426901,684,94,0.776595745,94,73,27937.49,0.55829904,729,407,0.55829904,729,407,0.273718648,917,251,0.268240343,932,250,57,0,178,0,156,169,160,211,238,119,62,12,813,550,0,0.886158886,1221,1082,0.80999181,1221,989,3.027027027,37,112,244557.64,136.89,0,145181.52,99239.23,255434.14,0,202313.44,51700.4
97321.12,0,0,89886.39,7434.73,0.256603774,265,68,0.159041394,459,73,0,4,0,20219.25,0.356466877,317,113,0.375394322,317,119,0.095588235,136,13,0.842105263,171,144,56,0,122,2,67,98,104,163,151,101,16,0,494,386,0,1,1,1,0,1,0,0,0,0,152271.49,0,162.75,61888.34,90220.4,181350.27,162.75,124238.31,56949.21
101778.77,890.35,0,89867.4,11021.02,0.551020408,441,243,0.551111111,450,248,0.826839827,231,191,61669.42,0.443502825,708,314,0.443502825,708,314,0.52205006,839,438,0.222358722,814,181,16,0,168,1,110,112,198,194,181,84,22,6,597,495,0,0.689419795,1465,1010,0.63890785,1465,936,0,1,0,282216.39,45.5,0,73245.99,208924.9,251944.05,0,85030.42,165977.78
108280.19,0,0,89826.32,18453.87,0.32748538,342,112,0.325581395,344,112,0.64921466,191,124,27738,0.325036603,683,222,0.325036603,683,222,0.645454545,770,497,0.096511628,860,83,72,0,154,0,82,79,134,160,198,97,34,9,611,408,0,0.759689922,1032,784,0.731589147,1032,755,0,9,0,146989.15,0,0,58520.67,88468.48,166497.43,0,113002.96,53494.47
97324.56,0,0,89822.64,7501.92,0.697142857,525,366,0.705985915,568,401,0.579591837,245,142,68726.73,0.420245399,652,274,0.426380368,652,278,0.650252525,792,515,0.150510204,784,118,39,1,115,0,89,101,183,243,219,99,31,8,701,429,0,0.820053715,1117,916,0.792300806,1117,885,0.852941176,68,58,351657.92,0,0,82487.28,269170.64,351881.56,0,168032.38,183849.18
100879.61,0,0,89819.38,11060.23,0.543333333,300,163,0.544342508,327,178,0.678431373,255,173,38254.55,0.495283019,424,210,0.507075472,424,215,0.357615894,453,162,0.155870445,494,77,7,0,65,0,69,72,95,132,146,64,23,7,410,270,0,0.276710223,2602,720,0.18716372,2602,487,2.08,25,52,162498.33,0,0,30336.33,132162,197490.96,0,113052.42,84438.54
127470.42,0,0,89817.42,37653,0.651222651,777,506,0.650557621,807,525,0.718367347,245,176,48760.77,0.428051002,1098,470,0.428961749,1098,471,0.447557003,1535,687,0.228187919,1490,340,101,0,237,0,239,183,220,258,282,215,71,13,1114,705,0,0.794883303,2228,1771,0.740574506,2228,1650,0.49197861,187,92,443260.78,0,8.86,151758.96,291492.96,469309.88,8.86,307153.09,162147.93
95643.54,0,0,89801.79,5841.75,0.396303901,487,193,0.402,500,201,0.734042553,94,69,14359.4,0.525951557,578,304,0.525951557,578,304,0.151745068,659,100,0.396630934,653,259,62,0,223,0,93,77,104,127,99,45,17,2,489,360,0,0.885416667,768,680,0.760416667,768,584,0.931034483,29,27,129499.08,0,0,53843.11,75655.97,172645.15,0,128094.76,44550.39
1211731.92,1646.67,2094.29,89774.43,1118216.53,0.375,16,6,0.2,65,13,0.055555556,18,1,1369.13,0.214285714,28,6,0.392857143,28,11,0.666666667,15,10,0.45,20,9,5,0,10,0,10,16,8,3,5,3,0,0,29,30,2,0.03877551,980,38,0.006122449,980,6,2,1,2,6408.19,0,0,3241.05,3167.14,9428.39,77.63,4701.34,4649.42
103914.61,0,0,89758.36,14156.25,0.622119816,217,135,0.545801527,262,143,0.251748252,143,36,32755.53,0.282520325,492,139,0.331300813,492,163,0.306040268,745,228,0.169421488,726,123,24,0,99,0,57,52,108,157,185,154,57,7,524,376,0,0.590538336,1839,1086,0.540511147,1839,994,0.764705882,119,91,209006.77,0,0,99185.32,109821.45,227116.95,0,160545.44,66571.51
99294.91,0,1440.48,89745.99,8108.44,0.694050992,353,245,0.684210526,361,247,0.664335664,143,95,16976.91,0.508403361,476,242,0.510504202,476,243,0.680522565,842,573,0.460960961,666,307,29,0,88,0,176,180,123,131,90,34,10,0,480,382,0,0.973134328,335,326,0.770149254,335,258,3.154761905,84,265,270823.84,0,256.05,133989.95,136577.84,226051.63,256.05,131945.89,93849.69
103721.79,412.85,1,89693.83,13614.11,0.716666667,300,215,0.714733542,319,228,0.7265625,128,93,30843.06,0.414705882,340,141,0.414705882,340,141,0.589673913,368,217,0.510810811,370,189,10,0,62,0,78,96,97,89,57,24,4,2,314,200,5,0.142857143,105,15,0.114285714,105,12,0,30,0,138271.6,0,423.66,27903.16,109944.78,138264.72,423.66,27738.14,110102.92
116638.84,4322.68,0,89626.95,22689.21,0.686534216,453,311,0.58637084,631,370,0.156177156,429,67,122519.51,0.218099548,1105,241,0.224434389,1105,248,0.178571429,1400,250,0.24025974,1386,333,92,1,327,0,236,180,286,352,286,158,50,13,1155,825,1,0.922151451,1413,1303,0.876857749,1413,1239,1.17699115,113,133,401079.82,304.25,0,131724.7,269050.87,409038.46,0,139949.25,268550.33
100022.37,0,0,89602.44,10419.93,0.378712871,404,153,0.383529412,425,163,0.584,250,146,33081.22,0.389429764,719,280,0.389429764,719,280,0.511198946,759,388,0.420645161,775,326,98,0,360,0,168,137,113,114,91,28,6,2,651,466,0,0.478696742,798,382,0.40726817,798,325,1,8,8,167397.94,0,0,89396,78001.94,148064.67,0,96359.77,51704.9
194255.16,0,0,89590.82,104664.34,0,3,0,0,3,0,0,395,0,0,0,1238,0,0,1238,0,0.057488654,1322,76,0.602582496,1394,840,26,0,171,0,176,199,245,294,207,86,20,1,770,660,0,0.858924396,1283,1102,0.773187841,1283,992,0,1,0,89303.38,0,0,20855.52,68447.86,114161.73,0,41094.83,73066.9
136247.44,17746.09,0,89571.25,28930.1,0.721153846,520,375,0.699640288,556,389,0.655737705,305,200,76089.58,0.37033195,964,357,0.372406639,964,359,0.46504065,1230,572,0.199484093,1163,232,195,0,293,0,153,110,147,201,225,115,37,8,858,626,0,0.760835509,1915,1457,0.689295039,1915,1320,0.116883117,77,9,402318.74,1113.03,0,121912.72,279292.99,364188.09,0,216099.18,143184.13
103714.25,2912.67,0,89532.52,11269.06,0.706395349,344,243,0.636828645,391,249,0.695833333,240,167,45154.2,0.419003115,642,269,0.423676012,642,272,0.21976593,769,169,0.339895013,762,259,51,0,245,1,127,121,220,165,84,48,15,1,661,417,0,0.924050633,1027,949,0.801363194,1027,823,0.471698113,53,25,193024.33,308.97,0,78738.38,113976.98,213814.04,0,164944.29,48301.4
107008.02,2863.99,0,89527.01,14617.02,0.861445783,332,286,0.855524079,353,302,0.657692308,260,171,36218.03,0.260869565,713,186,0.26227209,713,187,0.274038462,832,228,0.213615023,852,182,60,0,150,0,145,154,155,190,176,52,15,2,625,474,0,0.896733404,949,851,0.849315068,949,806,1.875,40,75,248384.18,414.99,0,40435.77,207533.42,294822.87,0,162032.35,132251.97
133622.49,16602.54,0,89524.48,27495.47,0.66746988,415,277,0.650462963,432,281,0.719148936,235,169,56021.06,0.45177665,591,267,0.456852792,591,270,0.396786156,809,321,0.267291911,853,228,47,0,162,0,143,141,125,134,162,123,48,17,642,461,0,0.78238342,965,755,0.729533679,965,704,0.586956522,92,54,286555.23,214.44,0,85474.2,200866.59,315223.06,0,150625.39,163141.14
104671.02,7986.96,0,89495.25,7188.81,0.228699552,223,51,0.261410788,241,63,0.462686567,67,31,10432.96,0.615384615,286,176,0.632867133,286,181,0.533834586,399,213,0.208845209,407,85,31,1,98,0,56,70,64,85,68,74,35,13,357,238,0,0.709984152,631,448,0.656101426,631,414,2.965517241,29,86,83117.02,249.98,33.76,34779.02,48054.26,98126.95,33.76,57639.78,38972.53
120593.84,0,0,89494.96,31098.88,0.096153846,104,10,0.064356436,202,13,0.090163934,122,11,12051,0.185053381,281,52,0.217081851,281,61,0.737309645,788,581,0.121212121,759,92,20,0,84,0,71,53,81,140,248,308,128,28,725,439,1,0.862542955,291,251,0.790378007,291,230,0,0,0,134447.16,0,0,53636.71,80810.45,134095.51,0,60390.79,73704.72
104819.88,0,0,89476.82,15343.06,0.787037037,108,85,0.757894737,475,360,0.25,184,46,48267.95,0.139303483,603,84,0.424543947,603,256,0.324137931,870,282,0.355555556,900,320,298,0,280,0,66,117,193,101,60,13,3,1,623,509,0,0.543142598,2202,1196,0.518165304,2202,1141,0,18,0,262733.08,0,0,42640.99,220092.09,278006.06,0,112622.32,165383.74
111123.27,0,40.95,89447,21635.32,0.493303571,448,221,0.502982107,503,253,0.804195804,143,115,34938.4,0.506641366,527,267,0.510436433,527,269,0.573710074,814,467,0.223076923,780,174,42,4,211,1,96,90,87,135,146,118,129,60,631,488,0,0.729139923,779,568,0.706033376,779,550,0.088495575,113,10,248918.79,0,306.71,72097.99,176514.09,247509.43,347.66,117287.91,129873.86
104441.13,0,0,89413.91,15027.22,0.739130435,69,51,0.777777778,117,91,0.58490566,53,31,13260.27,0.253521127,142,36,0.267605634,142,38,0.23125,160,37,0.736526946,167,123,50,0,38,0,24,46,43,25,13,2,1,0,144,98,0,0.522546419,377,197,0.440318302,377,166,0.5,6,3,64622.91,0,0,8300,56322.91,79547.38,0,27059.32,52488.06
101932.37,5523.03,0,89413.46,6995.88,0.690423163,449,310,0.684322034,472,323,0.751515152,165,124,25006.5,0.535101404,641,343,0.535101404,641,343,0.27154047,766,208,0.228387097,775,177,47,0,133,0,140,135,137,178,151,67,26,9,626,397,0,0.72754717,1325,964,0.63245283,1325,838,0.326086957,46,15,200508.94,65,0,57182.76,143261.18,240194.69,0,188979.88,50166.07
103942.65,0,0,89362.21,14580.44,0.347931873,411,143,0.351674641,418,147,0.743801653,121,90,21929.63,0.586715867,542,318,0.586715867,542,318,0.308747856,583,180,0.16751269,591,99,21,0,95,0,68,79,114,144,144,87,41,9,442,360,0,0.816129032,620,506,0.782258065,620,485,0,13,0,183009.01,0,0,61514.08,121494.93,199435.23,0,142891.46,56543.77
99511.32,0,0,89353.96,10157.36,0.578761062,565,327,0.577586207,580,335,0.611111111,288,176,69960.47,0.473251029,729,345,0.477366255,729,348,0.306908267,883,271,0.246885617,883,218,60,0,117,0,154,221,161,173,168,56,14,3,663,464,0,0.855165069,939,803,0.747603834,939,702,0.064814815,108,7,299353.27,0,0,100969.86,198383.41,327793.91,0,235235.9,92558.01
129115.74,24631.15,0,89302.74,15181.85,0.743951613,496,369,0.74535316,538,401,0.767123288,146,112,53198.47,0.345060893,739,255,0.346414073,739,256,0.430390492,1178,507,0.105513308,1052,111,46,0,147,0,112,136,169,267,225,147,27,9,751,533,3,0.702727693,2163,1520,0.656495608,2163,1420,0.004901961,204,1,290283.73,0,0,91062.43,199221.3,294519.24,0,195305.42,98273.82
90498.42,0,5,89219.62,1273.8,0.897435897,78,70,0.870588235,85,74,0.850746269,67,57,17336.45,0.279220779,154,43,0.279220779,154,43,0.822222222,180,148,0.440860215,186,82,0,0,4,0,49,59,64,43,18,4,3,0,148,99,0,0.520782396,409,213,0.506112469,409,207,0.125,16,2,53423.11,0,30,1862.5,51530.61,100048.99,30,78355.91,21663.08
107816.28,2337.55,0,89191.2,16287.53,0.404494382,178,72,0.392473118,186,73,0.2,50,10,2521.8,0.270516717,329,89,0.270516717,329,89,0.633173844,627,397,0.179104478,536,96,24,0,61,1,57,60,88,135,113,75,16,7,399,238,0,0.83264177,723,602,0.644536653,723,466,1.877192982,57,107,110761.12,85,0,56527.13,54148.99,128945.91,0,70012.16,58818.75
123618.06,0,0,89185.61,34432.45,0.55624355,969,539,0.554389313,1048,581,0.677108434,415,281,86569.54,0.391435011,1331,521,0.39444027,1331,525,0.434243176,1612,700,0.184194151,1607,296,72,0,358,3,253,194,336,440,338,241,76,9,1389,932,0,0.89686747,2075,1861,0.85060241,2075,1765,2.0125,80,161,479139.74,0,0,154044.71,325095.03,448235.02,0,198520.99,249714.03
95253.91,0,0,89136.29,6117.62,0.501754386,285,143,0.504792332,313,158,0.649484536,97,63,18441.8,0.489655172,435,213,0.496551724,435,216,0.557377049,610,340,0.316384181,531,168,51,0,123,1,72,75,77,128,123,96,47,14,519,288,0,0.534216336,453,242,0.379690949,453,172,0.233333333,120,28,158313.99,0,0,65021.2,93292.79,156465.82,0,109356.55,47109.27
141445.72,0,0,89133.09,52312.63,0.929230769,325,302,0.932816537,387,361,0.356807512,213,76,41234.09,0.306603774,636,195,0.306603774,636,195,0.38731444,741,287,0.354497354,756,268,43,1,131,0,128,148,115,128,126,130,54,12,596,420,0,0.97137746,559,543,0.906976744,559,507,2.333333333,27,63,249836.22,0,0,64334.84,185501.38,252355.74,0,88210.22,164145.52
127859.56,21505.36,0,89132.73,17221.47,0.439800995,1005,442,0.459483526,1123,516,0.188916877,397,75,72163.71,0.490079365,1512,741,0.512566138,1512,775,0.501805054,1939,973,0.395980445,1841,729,172,1,499,0,315,264,244,307,258,199,143,28,1371,1059,3,0.732707355,3195,2341,0.583098592,3195,1863,0,0,0,521597.95,68.8,0,131286.64,390242.51,534526.58,0,222713.06,310853.03
103350.13,0,0,89119.36,14230.77,0.353909465,243,86,0.351351351,259,91,0.728571429,70,51,12357.29,0.570032573,307,175,0.573289902,307,176,0.365625,320,117,0.213256484,347,74,17,0,55,0,47,64,94,107,158,120,50,12,313,412,0,0.448467967,718,322,0.408077994,718,293,0,12,0,86113.17,0,0,14474.25,71638.92,191264.16,0,139689.65,51574.51
122621.72,3107.16,0,89102.05,30412.51,0.33496732,612,205,0.337042925,629,212,0.606382979,282,171,34242.2,0.584985836,706,413,0.587818697,706,415,0.36453202,1015,370,0.125248509,1006,126,53,1,198,0,105,153,135,239,260,151,71,11,781,596,0,0.822805578,1219,1003,0.775225595,1219,945,0.96969697,99,96,299331.09,40,0,131607.52,167683.57,298099.13,0,211667.5,86382.63
126016.26,16734.19,0,89093.14,20188.93,0.635826772,508,323,0.634241245,514,326,0.746212121,264,197,69205.86,0.489971347,698,342,0.492836676,698,344,0.381538462,975,372,0.30260521,998,302,60,0,179,0,160,166,155,144,189,143,55,13,723,541,0,0.93125,960,894,0.859375,960,825,0.58974359,117,69,345183.85,0,0,107386.75,237797.1,349470.23,0,174765.42,174816.89
90675.06,0,0,89062.27,1612.79,0,2,0,0,2,0,0,296,0,0,0,756,0,0,756,0,0.178128523,887,158,0.574492099,886,509,38,0,136,0,196,140,121,144,92,25,9,1,569,333,0,0.588235294,17,10,0.529411765,17,9,0,58,0,95607.75,0,0,58127.12,37480.63,119135.55,0,81468.68,37666.87
98203.81,0,0,89061.2,9142.61,0.136934673,796,109,0.139506173,810,113,0.7421875,128,95,25434.8,0.671096346,903,606,0.671096346,903,606,0.435435435,999,435,0.258671952,1009,261,150,0,377,0,169,117,142,196,106,35,8,2,755,547,0,0.895637297,1169,1047,0.748502994,1169,875,0.657894737,38,25,204414.88,0,0,121057.45,83357.43,170459.74,0,127228.43,43231.31
122802.14,4083.52,0,89056.91,29661.71,0.832898172,383,319,0.792325056,443,351,0.085201794,446,38,174040.93,0.257393209,913,235,0.263964951,913,241,0.292779426,1011,296,0.234225621,1046,245,15,0,30,0,223,442,332,251,166,40,8,0,804,704,0,0.77734375,1536,1194,0.716796875,1536,1101,0.019607843,51,1,473976.74,905.23,0,140142.27,332929.24,411534.2,0,249015.18,161765
105006.11,0,0,89024.81,15981.3,0.611171961,913,558,0.61865285,965,597,0.807792208,385,311,102439.19,0.487700535,935,456,0.489839572,935,458,0.259795571,1174,305,0.24981685,1365,341,36,2,224,2,216,243,286,415,333,118,52,8,1180,755,0,0.870624049,1314,1144,0.837138508,1314,1100,0,95,0,517613.56,0,28.54,197842.93,319742.09,345480.28,28.54,53904.18,291547.56
100548.77,0,0,89008.58,11540.19,0.256568779,647,166,0.256568779,647,166,0.744394619,223,166,67322.73,0.591772152,632,374,0.591772152,632,374,0.007727975,647,5,0.213517665,651,139,27,0,81,1,75,99,141,173,133,37,15,0,478,304,0,0.714285714,826,590,0.702179177,826,580,1.5,2,3,308222.08,0,0,80771.8,227450.28,307660.52,0,161676.75,145983.77
155624.53,45867.03,0,88954.99,20802.51,0.36259542,524,190,0.364468864,546,199,0.793814433,194,154,51083.28,0.602517986,556,335,0.602517986,556,335,0.347280335,956,332,0.188559322,944,178,103,0,216,0,128,95,183,202,189,111,51,11,751,538,0,0.584443261,1877,1097,0.541822056,1877,1017,0.036809816,163,6,296182.83,1091.93,0,102859.65,192231.25,281232.54,0,158730.04,120675.68
106699.58,2812.9,0,88954.82,14931.86,0.222011385,527,117,0.222222222,558,124,0.663230241,291,193,39607.54,0.434782609,828,360,0.439613527,828,364,0.417293233,1064,444,0.347826087,1035,360,80,0,204,0,184,169,180,218,182,103,48,7,840,536,0,0.895061728,162,145,0.845679012,162,137,0,111,0,229890.81,0,0,110821.01,119069.8,252044.77,0,177280.97,74474.78
106912.83,4129.21,0,88937.68,13845.94,0.255255255,333,85,0.240310078,387,93,0.68852459,61,42,10192.08,0.479591837,490,235,0.518367347,490,254,0.703562341,786,553,0.248529412,680,169,25,0,84,0,47,52,96,172,186,159,94,23,551,387,0,0.793067227,952,755,0.726890756,952,692,0.610465116,172,105,197263.47,0,42.16,105985.47,91235.84,176457.38,42.16,143146.53,32401.14
145248.18,0,0,88838.1,56410.08,0.327746741,537,176,0.325367647,544,177,0.562962963,270,152,41521.72,0.275462963,1296,357,0.276234568,1296,358,0.550772627,1812,998,0.124002455,1629,202,48,2,209,0,164,127,214,320,418,363,141,26,1223,809,0,0.869742198,2211,1923,0.769787427,2211,1702,0.331550802,187,62,397215.83,0,0,179376.97,217838.86,393598.21,0,222582.79,171015.42
